Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment
C(c2ccccc2,3,0.08125677139761647,3,4.225352112676056
3)=[N+]3C2,3,0.08125677139761647,3,4.225352112676056
)=[N+]3C2=,3,0.08125677139761647,3,4.225352112676056
c2ccncc2)c,3,0.08125677139761647,3,4.225352112676056
[N+]3C2=C(,3,0.08125677139761647,3,4.225352112676056
N+]3C2=C(c,3,0.08125677139761647,3,4.225352112676056
+]3C2=C(c2,3,0.08125677139761647,3,4.225352112676056
]3C2=C(c2c,3,0.08125677139761647,3,4.225352112676056
2)=C2C(c3c,3,0.08125677139761647,3,4.225352112676056
3[B-]2(F)F,3,0.08125677139761647,3,4.225352112676056
C(c3cccs3),3,0.08125677139761647,3,4.225352112676056
cncc3)c3cc,3,0.08125677139761647,3,4.225352112676056
F)[B-](F)(,3,0.08125677139761647,3,4.225352112676056
3cc3ccccc2,3,0.08125677139761647,3,4.225352112676056
c3cc3ccccc,3,0.08125677139761647,3,4.225352112676056
cc3cc3cccc,3,0.08125677139761647,3,4.225352112676056
ccc3cc3ccc,3,0.08125677139761647,3,4.225352112676056
(c2cccnc2),3,0.08125677139761647,3,4.225352112676056
C(c2cccnc2,3,0.08125677139761647,3,4.225352112676056
cccc3cc3cc,3,0.08125677139761647,3,4.225352112676056
n3cccc32)c,3,0.08125677139761647,3,4.225352112676056
ccccc3cc3c,3,0.08125677139761647,3,4.225352112676056
3ccccc3cc3,3,0.08125677139761647,3,4.225352112676056
ccn3[B-](F,3,0.08125677139761647,3,4.225352112676056
2c3ccccc3c,3,0.08125677139761647,3,4.225352112676056
c2c3ccccc3,3,0.08125677139761647,3,4.225352112676056
cc3)c3cccn,3,0.08125677139761647,3,4.225352112676056
c3ccncc3)c,3,0.08125677139761647,3,4.225352112676056
3ccncc3)c3,3,0.08125677139761647,3,4.225352112676056
ccncc3)c3c,3,0.08125677139761647,3,4.225352112676056
cccn3[B-](,3,0.08125677139761647,3,4.225352112676056
)F)[B-](F),3,0.08125677139761647,3,4.225352112676056
cn3[B-]2(F,3,0.08125677139761647,3,4.225352112676056
F)F)[B-](F,3,0.08125677139761647,3,4.225352112676056
ccn3[B-]2(,3,0.08125677139761647,3,4.225352112676056
cc4)c4cccn,3,0.08125677139761647,3,4.225352112676056
c4)c4cccn4,3,0.08125677139761647,3,4.225352112676056
ccc2)c2ccc,3,0.08125677139761647,3,4.225352112676056
ccccc3)=C(,3,0.08125677139761647,3,4.225352112676056
cccn2)c2cc,3,0.08125677139761647,3,4.225352112676056
-]1(F)n2c(,3,0.08125677139761647,3,4.225352112676056
cccn4[B-]3,3,0.08125677139761647,3,4.225352112676056
ccn4[B-]3(,3,0.08125677139761647,3,4.225352112676056
cn4[B-]3(F,3,0.08125677139761647,3,4.225352112676056
n4[B-]3(F),3,0.08125677139761647,3,4.225352112676056
4[B-]3(F)F,3,0.08125677139761647,3,4.225352112676056
cccn3[B-]2,3,0.08125677139761647,3,4.225352112676056
c3ccccc3c2,3,0.08125677139761647,3,4.225352112676056
ccn2)c2ccc,3,0.08125677139761647,3,4.225352112676056
B-](F)(F)C,3,0.08125677139761647,3,4.225352112676056
(F)F)[B-](,3,0.08125677139761647,3,4.225352112676056
cc2C(=C2C(,3,0.08125677139761647,3,4.225352112676056
=[N+]3C2=C,3,0.08125677139761647,3,4.225352112676056
2=C(c2ccnc,3,0.08125677139761647,3,4.225352112676056
2)c2cc(Cl),3,0.08125677139761647,3,4.225352112676056
]1(F)n2ccc,3,0.08125677139761647,3,4.225352112676056
)c2cc(Cl)c,3,0.08125677139761647,3,4.225352112676056
C2=C(c2ccn,3,0.08125677139761647,3,4.225352112676056
)c2ccccc2C,3,0.08125677139761647,3,4.225352112676056
3)=[N+]2[B,3,0.08125677139761647,3,4.225352112676056
(F)C2=C(Cl,3,0.08125677139761647,3,4.225352112676056
F)C2=C(Cl),3,0.08125677139761647,3,4.225352112676056
(c1ccccc1),3,0.08125677139761647,2,2.8169014084507045
C(c1ccccc1,3,0.08125677139761647,2,2.8169014084507045
)n1[B-]2(F,3,0.08125677139761647,3,4.225352112676056
1)c1ccccc1,3,0.08125677139761647,3,4.225352112676056
c1)c1ccccc,3,0.08125677139761647,3,4.225352112676056
C1=C2C(c3c,3,0.08125677139761647,3,4.225352112676056
1=C2C(c3cc,3,0.08125677139761647,3,4.225352112676056
C(=C2c3ccc,3,0.08125677139761647,3,4.225352112676056
(c2ccc(Cl),3,0.08125677139761647,3,4.225352112676056
C(c2ccc(Cl,3,0.08125677139761647,3,4.225352112676056
c(C)cc(C)c,3,0.08125677139761647,3,4.225352112676056
c3cccnc3)=,3,0.08125677139761647,3,4.225352112676056
(=C2c3cccc,3,0.08125677139761647,3,4.225352112676056
c3ccccc3)C,3,0.08125677139761647,3,4.225352112676056
=C(c3ccccc,3,0.08125677139761647,3,4.225352112676056
c1ccccc1)=,3,0.08125677139761647,3,4.225352112676056
1ccccc1)=C,3,0.08125677139761647,3,4.225352112676056
ccccc1)=C(,3,0.08125677139761647,3,4.225352112676056
c3ccccc3C(,3,0.08125677139761647,3,4.225352112676056
2c3ccccc3C,3,0.08125677139761647,3,4.225352112676056
1(F)n2cccc,3,0.08125677139761647,3,4.225352112676056
)=C2c3cccc,3,0.08125677139761647,3,4.225352112676056
F)n2cccc2C,3,0.08125677139761647,3,4.225352112676056
