Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment,median_score,median_score_fragment,median_score_not_fragment,molecules_with_fragment,diff_median_score,step
c2ccccc2)c,17,0.2819704760325096,14,12.5,0.4498537,0.4026066,0.45433275,"['c1ccc(-c2ccccc2P(c2ccccc2)c2ccccc2)cc1', 'Clc1c(Br)c(-c2ccccc2)c2c(-c3ccccc3)c(-c3ccccc3)n(Cc3ccccc3)c2c1-c1ccccc1', 'CN1C(=NN)c2ccccc2C1=C1C(=C(c2ccccc2)c2ccccc2)C(=O)c2ccccc2C1=C(c1ccccc1)c1ccccc1', 'O=C1C(c2ccc(C3=c4c(F)c(F)c(Br)cc4=C(c4ccc[nH]4)c4c(Br)c(Br)c(Br)n4[B-]3(F)F)cc2)=C(c2ccccc2)c2cccnc21', 'O=C1C2=C(c3ccccc3)C(Cl)=C(c3ccccc3)C2=C(c2ccccc2)c2ccccc21', 'Clc1ccc(-c2[nH]c3cccc4cc5c2Cn5c(=Cc2ccccc2)c43)cc1', 'F[B-]1(F)C2=[N+](c3c4ccccc4cc4ccccc34)[B-](F)(F)[N+]2=C(c2ccccc2)c2cccn21', 'c1ccc(C(=C2c3ccc4ccc5ccccc5c4c3-c3ccc4ccc5ccccc5c4c32)c2ccccc2)cc1', 'C1=C(c2ccccc2)[N+]#[P-]1(C1=c2ccccc2=C(c2ccccc2)[B-](c2ccccc2)(c2ccccc2)C1=c1c(=C(c2ccccc2)c2ccccc2)ccc2ccccc12)c1ccccc1', 'F[B-]1(F)C2=CC=CC3=C(c4ccc(-c5ccc6ccccc6c5)cc4)[N+](=C2c2ccccc2)c2ccccc2C1=C3', 'F[B-]1(F)n2cccc2C(=C2[O+]=C(c3ccccc3)N=C(c3ccccc3)C=C2c2ccccc2)c2cccn21', 'FC(F)(F)c1ccc(C2=C(Cl)C(c3ccccc3)=C(c3ccccc3)C2=C(c2ccccc2)c2ccccc2)cc1', 'O=C1C2=C(C3=C(c4ccccc4C(=O)C3=C3c4ccccc4-c4ccccc43)C23C(c2ccccc2)=C3c2ccccc2)c2ccccc21', 'F[B-]1(F)n2cccc2C2=[S+]C(c3ccccc3)=CC2=C(c2ccccc2)c2c(Br)c(Br)c(Cl)n21']",-0.051726150000000026,270
=C(c3ccccc,17,0.2819704760325096,15,13.392857142857142,0.4498537,0.4254783,0.4520473,"['O=[N+]([O-])C1=C(c2ccccc2)C2=C(c3ccccc3)C(Br)=[N+]([O-])C2=C1c1ccccc1', 'Fc1ccc(C2=C(c3ccccc3)[P-]3(F)(=C4C=CC(=[N+](c5ccccc5)c5ccccc5)C=C4)C2=C(c2ccc(-c4cccs4)cc2)c2cccn2[B-]3(F)F)cc1', 'F[B-]1(F)n2cccc2C(c2ccc(Br)cn2)=C2C=C(c3ccccc3)C=[N+]21', 'O=C1C(=C2C=C(c3ccccc3)C(=Nc3ccc4ccccc4c3)C=C2N2CCOCC2)c2ccccc2N1Cc1ccccc1', 'Cc1cc(Br)cc(C(=C2C(c3ccccc3)=C(c3ccccc3)c3ccccc32)c2cccc3ccc(Br)cc23)c1[B-](Br)(Br)Br', 'O=C1C(c2ccc[nH]2)=CC(=C2ON=C(c3ccccc3)C2[N+](=O)[O-])N1c1ccccc1', 'ON=C1[N-]C2=C(c3ccccc3)N=NC2=C1c1ccc(Cl)cc1', 'F[B-]1(F)C2=C(c3ccccc3-c3cccn31)[B-](F)(F)[n+]1cc3cccn3c1=C2Cl', 'O=C1C2=C(c3ccccc3)C(Cl)=C(c3ccccc3)C2=C(c2ccccc2)c2ccccc21', 'O=C1C2=C(c3ccccc3)C(=O)n3c(c4ccccc4c3=Cc3ccccc31)=Cc1ccccc1B2c1ccccc1', 'F[B-]1(F)n2cccc2C(=C2[O+]=C(c3ccccc3)N=C(c3ccccc3)C=C2c2ccccc2)c2cccn21', 'F[B-]1(F)n2cccc2C(c2ccc(Cl)cc2)=C2C(c3ccc(Br)s3)=C(c3ccccc3)C(Cl)=[N+]21', 'FC(F)(F)c1ccc(C2=C(Cl)C(c3ccccc3)=C(c3ccccc3)C2=C(c2ccccc2)c2ccccc2)cc1', 'O=C1C2=C(c3ccccc31)c1ccc(Cl)cc1C2=C1C(c2ccc[nH]2)=C(c2cccnc2)c2cccn2[B-]1(F)F', 'F[B-]1(F)C(Cl)=[N+]2C(=C(c3ccccc3)c3cccn3[B-]2(F)F)c2ccc(Br)n21']",-0.02656900000000001,270
[B-]1(F)n2,16,0.2653839774423619,16,14.285714285714285,0.4498537,0.5685575,0.4195273,"['F[B-]1(F)n2cccc2C(=C2c3cc(Cl)ccc3-c3cc(Cl)c(Cl)cc32)c2c(Cl)c(Cl)c(Cl)n2[B-]1(F)F', 'F[B-]1(F)n2cccc2C(=C2c3cccn3[B-](F)(F)[N+]2=C2c3ccccc3C(=[S+]c3ccccc3)c3ccccc32)c2cccn21', 'F[B-]1(F)n2cccc2C(c2ccc(Br)cn2)=C2C=C(c3ccccc3)C=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccncc2)=C2C=CC(Cl)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C(c3ccccc3)=NC(c3ccccc3)=[N+]21', 'F[B-]1(F)n2cc(Br)cc2C(c2cccnc2)=C2C(Cl)=CC=[N+]21', 'F[B-]1(F)n2cccc2[B-](Cl)(c2cccc3ccccc23)c2ccc(Br)n21', 'F[B-]1(F)n2cc3ccccc3c2C(c2ccccn2)=C2C=C(Br)C(Br)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C(c3ccccc3)=C(Br)C(c3ccc(Cl)cc3)=[N+]21', 'F[B-]1(F)n2cccc2C(=C2[O+]=C(c3ccccc3)N=C(c3ccccc3)C=C2c2ccccc2)c2cccn21', 'F[B-]1(F)n2cccc2C(c2ccc(Cl)cc2)=C2C(c3ccc(Br)s3)=C(c3ccccc3)C(Cl)=[N+]21', 'F[B-]1(F)n2c(Cl)ccc2C(c2cccnc2)=C2C=CC=[N+]21', 'F[B-]1(F)n2cccc2C(c2cccc(Br)c2)=C2C=C(c3ccc[nH]3)N=[N+]21', 'F[B-]1(F)n2cc(Cl)cc2C(c2ccc(Cl)cc2)=C2C=CC(c3ccccc3)=[N+]21', 'F[B-]1(F)n2c(Br)ccc2C(c2ccc(Br)cc2)=C2C=CC=[N+]21', 'F[B-]1(F)n2cccc2C2=[S+]C(c3ccccc3)=CC2=C(c2ccccc2)c2c(Br)c(Br)c(Cl)n21']",0.14903020000000006,270
F[B-]1(F)n,16,0.2653839774423619,16,14.285714285714285,0.4498537,0.5685575,0.4195273,"['F[B-]1(F)n2cccc2C(=C2c3cc(Cl)ccc3-c3cc(Cl)c(Cl)cc32)c2c(Cl)c(Cl)c(Cl)n2[B-]1(F)F', 'F[B-]1(F)n2cccc2C(=C2c3cccn3[B-](F)(F)[N+]2=C2c3ccccc3C(=[S+]c3ccccc3)c3ccccc32)c2cccn21', 'F[B-]1(F)n2cccc2C(c2ccc(Br)cn2)=C2C=C(c3ccccc3)C=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccncc2)=C2C=CC(Cl)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C(c3ccccc3)=NC(c3ccccc3)=[N+]21', 'F[B-]1(F)n2cc(Br)cc2C(c2cccnc2)=C2C(Cl)=CC=[N+]21', 'F[B-]1(F)n2cccc2[B-](Cl)(c2cccc3ccccc23)c2ccc(Br)n21', 'F[B-]1(F)n2cc3ccccc3c2C(c2ccccn2)=C2C=C(Br)C(Br)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C(c3ccccc3)=C(Br)C(c3ccc(Cl)cc3)=[N+]21', 'F[B-]1(F)n2cccc2C(=C2[O+]=C(c3ccccc3)N=C(c3ccccc3)C=C2c2ccccc2)c2cccn21', 'F[B-]1(F)n2cccc2C(c2ccc(Cl)cc2)=C2C(c3ccc(Br)s3)=C(c3ccccc3)C(Cl)=[N+]21', 'F[B-]1(F)n2c(Cl)ccc2C(c2cccnc2)=C2C=CC=[N+]21', 'F[B-]1(F)n2cccc2C(c2cccc(Br)c2)=C2C=C(c3ccc[nH]3)N=[N+]21', 'F[B-]1(F)n2cc(Cl)cc2C(c2ccc(Cl)cc2)=C2C=CC(c3ccccc3)=[N+]21', 'F[B-]1(F)n2c(Br)ccc2C(c2ccc(Br)cc2)=C2C=CC=[N+]21', 'F[B-]1(F)n2cccc2C2=[S+]C(c3ccccc3)=CC2=C(c2ccccc2)c2c(Br)c(Br)c(Cl)n21']",0.14903020000000006,270
B-]1(F)n2c,16,0.2653839774423619,16,14.285714285714285,0.4498537,0.5685575,0.4195273,"['F[B-]1(F)n2cccc2C(=C2c3cc(Cl)ccc3-c3cc(Cl)c(Cl)cc32)c2c(Cl)c(Cl)c(Cl)n2[B-]1(F)F', 'F[B-]1(F)n2cccc2C(=C2c3cccn3[B-](F)(F)[N+]2=C2c3ccccc3C(=[S+]c3ccccc3)c3ccccc32)c2cccn21', 'F[B-]1(F)n2cccc2C(c2ccc(Br)cn2)=C2C=C(c3ccccc3)C=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccncc2)=C2C=CC(Cl)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C(c3ccccc3)=NC(c3ccccc3)=[N+]21', 'F[B-]1(F)n2cc(Br)cc2C(c2cccnc2)=C2C(Cl)=CC=[N+]21', 'F[B-]1(F)n2cccc2[B-](Cl)(c2cccc3ccccc23)c2ccc(Br)n21', 'F[B-]1(F)n2cc3ccccc3c2C(c2ccccn2)=C2C=C(Br)C(Br)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C(c3ccccc3)=C(Br)C(c3ccc(Cl)cc3)=[N+]21', 'F[B-]1(F)n2cccc2C(=C2[O+]=C(c3ccccc3)N=C(c3ccccc3)C=C2c2ccccc2)c2cccn21', 'F[B-]1(F)n2cccc2C(c2ccc(Cl)cc2)=C2C(c3ccc(Br)s3)=C(c3ccccc3)C(Cl)=[N+]21', 'F[B-]1(F)n2c(Cl)ccc2C(c2cccnc2)=C2C=CC=[N+]21', 'F[B-]1(F)n2cccc2C(c2cccc(Br)c2)=C2C=C(c3ccc[nH]3)N=[N+]21', 'F[B-]1(F)n2cc(Cl)cc2C(c2ccc(Cl)cc2)=C2C=CC(c3ccccc3)=[N+]21', 'F[B-]1(F)n2c(Br)ccc2C(c2ccc(Br)cc2)=C2C=CC=[N+]21', 'F[B-]1(F)n2cccc2C2=[S+]C(c3ccccc3)=CC2=C(c2ccccc2)c2c(Br)c(Br)c(Cl)n21']",0.14903020000000006,270
-]1(F)n2cc,14,0.23221098026206666,14,12.5,0.4498537,0.58039355,0.4195273,"['F[B-]1(F)n2cccc2C(=C2c3cc(Cl)ccc3-c3cc(Cl)c(Cl)cc32)c2c(Cl)c(Cl)c(Cl)n2[B-]1(F)F', 'F[B-]1(F)n2cccc2C(=C2c3cccn3[B-](F)(F)[N+]2=C2c3ccccc3C(=[S+]c3ccccc3)c3ccccc32)c2cccn21', 'F[B-]1(F)n2cccc2C(c2ccc(Br)cn2)=C2C=C(c3ccccc3)C=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccncc2)=C2C=CC(Cl)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C(c3ccccc3)=NC(c3ccccc3)=[N+]21', 'F[B-]1(F)n2cc(Br)cc2C(c2cccnc2)=C2C(Cl)=CC=[N+]21', 'F[B-]1(F)n2cccc2[B-](Cl)(c2cccc3ccccc23)c2ccc(Br)n21', 'F[B-]1(F)n2cc3ccccc3c2C(c2ccccn2)=C2C=C(Br)C(Br)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C(c3ccccc3)=C(Br)C(c3ccc(Cl)cc3)=[N+]21', 'F[B-]1(F)n2cccc2C(=C2[O+]=C(c3ccccc3)N=C(c3ccccc3)C=C2c2ccccc2)c2cccn21', 'F[B-]1(F)n2cccc2C(c2ccc(Cl)cc2)=C2C(c3ccc(Br)s3)=C(c3ccccc3)C(Cl)=[N+]21', 'F[B-]1(F)n2cccc2C(c2cccc(Br)c2)=C2C=C(c3ccc[nH]3)N=[N+]21', 'F[B-]1(F)n2cc(Cl)cc2C(c2ccc(Cl)cc2)=C2C=CC(c3ccccc3)=[N+]21', 'F[B-]1(F)n2cccc2C2=[S+]C(c3ccccc3)=CC2=C(c2ccccc2)c2c(Br)c(Br)c(Cl)n21']",0.16086625000000004,270
=C(c2ccccc,12,0.19903798308177145,10,8.928571428571429,0.4498537,0.4546884,0.4498537,"['O=[N+]([O-])C1=C(c2ccccc2)C2=C(c3ccccc3)C(Br)=[N+]([O-])C2=C1c1ccccc1', 'F[B-](F)(F)[N+]1=C(c2ccccc2)C2=NC(c3ccccn3)=CC2=C1c1ccc(Cl)cc1', 'CN1C(=NN)c2ccccc2C1=C1C(=C(c2ccccc2)c2ccccc2)C(=O)c2ccccc2C1=C(c1ccccc1)c1ccccc1', 'O=C1C(c2ccc(C3=c4c(F)c(F)c(Br)cc4=C(c4ccc[nH]4)c4c(Br)c(Br)c(Br)n4[B-]3(F)F)cc2)=C(c2ccccc2)c2cccnc21', 'O=C1C2=C(c3ccccc3)C(Cl)=C(c3ccccc3)C2=C(c2ccccc2)c2ccccc21', 'F[B-]1(F)C2=[N+](c3c4ccccc4cc4ccccc34)[B-](F)(F)[N+]2=C(c2ccccc2)c2cccn21', 'C1=C(c2ccccc2)[N+]#[P-]1(C1=c2ccccc2=C(c2ccccc2)[B-](c2ccccc2)(c2ccccc2)C1=c1c(=C(c2ccccc2)c2ccccc2)ccc2ccccc12)c1ccccc1', 'FC(F)(F)c1ccc(C2=C(Cl)C(c3ccccc3)=C(c3ccccc3)C2=C(c2ccccc2)c2ccccc2)cc1', 'C(=C1C=C(c2ccccc2)C(c2ccccc2)=C1c1ccccc1)c1c2ccccc2cc2ccccc12', 'F[B-]1(F)n2cccc2C2=[S+]C(c3ccccc3)=CC2=C(c2ccccc2)c2c(Br)c(Br)c(Cl)n21']",0.00483469999999997,270
(F)n2cccc2,12,0.19903798308177145,12,10.714285714285714,0.4498537,0.56489475,0.42297969999999996,"['F[B-]1(F)n2cccc2C(=C2c3cc(Cl)ccc3-c3cc(Cl)c(Cl)cc32)c2c(Cl)c(Cl)c(Cl)n2[B-]1(F)F', 'F[B-]1(F)n2cccc2C(=C2c3cccn3[B-](F)(F)[N+]2=C2c3ccccc3C(=[S+]c3ccccc3)c3ccccc32)c2cccn21', 'F[B-]1(F)n2cccc2C(c2ccc(Br)cn2)=C2C=C(c3ccccc3)C=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccncc2)=C2C=CC(Cl)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C(c3ccccc3)=NC(c3ccccc3)=[N+]21', 'F[B-]1(F)n2cccc2[B-](Cl)(c2cccc3ccccc23)c2ccc(Br)n21', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C(c3ccccc3)=C(Br)C(c3ccc(Cl)cc3)=[N+]21', 'Cn1cccc1C1=C2C(c3ccc(Br)cc3)=C(c3ccc[nH]3)C(Cl)=C2[B-](F)(F)n2cccc21', 'F[B-]1(F)n2cccc2C(=C2[O+]=C(c3ccccc3)N=C(c3ccccc3)C=C2c2ccccc2)c2cccn21', 'F[B-]1(F)n2cccc2C(c2ccc(Cl)cc2)=C2C(c3ccc(Br)s3)=C(c3ccccc3)C(Cl)=[N+]21', 'F[B-]1(F)n2cccc2C(c2cccc(Br)c2)=C2C=C(c3ccc[nH]3)N=[N+]21', 'F[B-]1(F)n2cccc2C2=[S+]C(c3ccccc3)=CC2=C(c2ccccc2)c2c(Br)c(Br)c(Cl)n21']",0.14191505000000004,270
ccccc2)c2c,12,0.19903798308177145,12,10.714285714285714,0.4498537,0.41520409999999996,0.4525579,"['c1ccc(-c2ccccc2P(c2ccccc2)c2ccccc2)cc1', 'Clc1c(Br)c(-c2ccccc2)c2c(-c3ccccc3)c(-c3ccccc3)n(Cc3ccccc3)c2c1-c1ccccc1', 'CN1C(=NN)c2ccccc2C1=C1C(=C(c2ccccc2)c2ccccc2)C(=O)c2ccccc2C1=C(c1ccccc1)c1ccccc1', 'O=C1C(c2ccc(C3=c4c(F)c(F)c(Br)cc4=C(c4ccc[nH]4)c4c(Br)c(Br)c(Br)n4[B-]3(F)F)cc2)=C(c2ccccc2)c2cccnc21', 'O=C1C2=C(c3ccccc3)C(Cl)=C(c3ccccc3)C2=C(c2ccccc2)c2ccccc21', 'F[B-]1(F)C2=[N+](c3c4ccccc4cc4ccccc34)[B-](F)(F)[N+]2=C(c2ccccc2)c2cccn21', 'C1=C(c2ccccc2)[N+]#[P-]1(C1=c2ccccc2=C(c2ccccc2)[B-](c2ccccc2)(c2ccccc2)C1=c1c(=C(c2ccccc2)c2ccccc2)ccc2ccccc12)c1ccccc1', 'F[B-]1(F)C2=CC=CC3=C(c4ccc(-c5ccc6ccccc6c5)cc4)[N+](=C2c2ccccc2)c2ccccc2C1=C3', 'F[B-]1(F)n2cccc2C(=C2[O+]=C(c3ccccc3)N=C(c3ccccc3)C=C2c2ccccc2)c2cccn21', 'FC(F)(F)c1ccc(C2=C(Cl)C(c3ccccc3)=C(c3ccccc3)C2=C(c2ccccc2)c2ccccc2)cc1', 'O=C1C2=C(C3=C(c4ccccc4C(=O)C3=C3c4ccccc4-c4ccccc43)C23C(c2ccccc2)=C3c2ccccc2)c2ccccc21', 'F[B-]1(F)n2cccc2C2=[S+]C(c3ccccc3)=CC2=C(c2ccccc2)c2c(Br)c(Br)c(Cl)n21']",-0.03735380000000005,270
2ccccc2)c2,12,0.19903798308177145,12,10.714285714285714,0.4498537,0.41520409999999996,0.4525579,"['c1ccc(-c2ccccc2P(c2ccccc2)c2ccccc2)cc1', 'Clc1c(Br)c(-c2ccccc2)c2c(-c3ccccc3)c(-c3ccccc3)n(Cc3ccccc3)c2c1-c1ccccc1', 'CN1C(=NN)c2ccccc2C1=C1C(=C(c2ccccc2)c2ccccc2)C(=O)c2ccccc2C1=C(c1ccccc1)c1ccccc1', 'O=C1C(c2ccc(C3=c4c(F)c(F)c(Br)cc4=C(c4ccc[nH]4)c4c(Br)c(Br)c(Br)n4[B-]3(F)F)cc2)=C(c2ccccc2)c2cccnc21', 'O=C1C2=C(c3ccccc3)C(Cl)=C(c3ccccc3)C2=C(c2ccccc2)c2ccccc21', 'F[B-]1(F)C2=[N+](c3c4ccccc4cc4ccccc34)[B-](F)(F)[N+]2=C(c2ccccc2)c2cccn21', 'C1=C(c2ccccc2)[N+]#[P-]1(C1=c2ccccc2=C(c2ccccc2)[B-](c2ccccc2)(c2ccccc2)C1=c1c(=C(c2ccccc2)c2ccccc2)ccc2ccccc12)c1ccccc1', 'F[B-]1(F)C2=CC=CC3=C(c4ccc(-c5ccc6ccccc6c5)cc4)[N+](=C2c2ccccc2)c2ccccc2C1=C3', 'F[B-]1(F)n2cccc2C(=C2[O+]=C(c3ccccc3)N=C(c3ccccc3)C=C2c2ccccc2)c2cccn21', 'FC(F)(F)c1ccc(C2=C(Cl)C(c3ccccc3)=C(c3ccccc3)C2=C(c2ccccc2)c2ccccc2)cc1', 'O=C1C2=C(C3=C(c4ccccc4C(=O)C3=C3c4ccccc4-c4ccccc43)C23C(c2ccccc2)=C3c2ccccc2)c2ccccc21', 'F[B-]1(F)n2cccc2C2=[S+]C(c3ccccc3)=CC2=C(c2ccccc2)c2c(Br)c(Br)c(Cl)n21']",-0.03735380000000005,270
c3ccccc3)C,11,0.18245148449162382,10,8.928571428571429,0.4498537,0.4618932,0.4414787,"['O=[N+]([O-])C1=C(c2ccccc2)C2=C(c3ccccc3)C(Br)=[N+]([O-])C2=C1c1ccccc1', 'F[B-]1(F)n2cccc2C(c2ccc(Br)cn2)=C2C=C(c3ccccc3)C=[N+]21', 'O=C1C(=C2C=C(c3ccccc3)C(=Nc3ccc4ccccc4c3)C=C2N2CCOCC2)c2ccccc2N1Cc1ccccc1', 'O=C1C(c2ccc[nH]2)=CC(=C2ON=C(c3ccccc3)C2[N+](=O)[O-])N1c1ccccc1', 'O=C1C(=C2N(c3ccccc3)CCN2c2cc3ccccc3cc2-c2c3ccccc3cc3ccccc23)Nc2ccccc21', 'O=C1C2=C(c3ccccc3)C(Cl)=C(c3ccccc3)C2=C(c2ccccc2)c2ccccc21', 'O=C1C2=C(c3ccccc3)C(=O)n3c(c4ccccc4c3=Cc3ccccc31)=Cc1ccccc1B2c1ccccc1', 'F[B-]1(F)n2cccc2C(=C2[O+]=C(c3ccccc3)N=C(c3ccccc3)C=C2c2ccccc2)c2cccn21', 'F[B-]1(F)n2cccc2C(c2ccc(Cl)cc2)=C2C(c3ccc(Br)s3)=C(c3ccccc3)C(Cl)=[N+]21', 'FC(F)(F)c1ccc(C2=C(Cl)C(c3ccccc3)=C(c3ccccc3)C2=C(c2ccccc2)c2ccccc2)cc1']",0.020414500000000002,270
c2ccccc2)=,11,0.18245148449162382,11,9.821428571428571,0.4498537,0.5014272,0.4254783,"['Cn1cccc1C1=CC(CCC(=O)c2ccccc2)=[N+]2C1=C(c1ccccc1)c1cccn1[B-]2(F)F', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C(c3ccccc3)=NC(c3ccccc3)=[N+]21', 'CC1=[N+]2C(=C(c3cccn3C)c3cccn3[B-]2(F)F)C(c2ccccc2)=C1c1cccnc1', 'O=S1(=O)C(=Cc2ccccc2)C(c2ccccc2)=NC1=C(c1ccccc1)c1ccccc1', 'F[B-]1(F)[O+]=CC(c2ccccc2)=C2C1=C(c1ccccc1)c1ccccc12', 'C[N+]1=C(Cl)C(c2ccccc2)=C2C(c3ccccc3)=C(F)c3ccccc3[B-]21F', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C(c3ccccc3)=C(Br)C(c3ccc(Cl)cc3)=[N+]21', 'O=C1C2=C(C3=C(c4ccccc4C(=O)C3=C3c4ccccc4-c4ccccc43)C23C(c2ccccc2)=C3c2ccccc2)c2ccccc21', 'O=[N+]([O-])C1=CC(=[O+]c2cccc([N+]([O-])[O-])c2)C(=C(c2ccc3ccccc3c2)c2c3ccccc3cc3ccccc23)C(N=Nc2ccccc2)=C1', 'O=C1C(c2ccccc2)=C2c3ccccc3N(c3ccccc3)[B-](F)(F)[N+]2=C1c1ccccc1', 'C(=C1C=C(c2ccccc2)C(c2ccccc2)=C1c1ccccc1)c1c2ccccc2cc2ccccc12']",0.07594889999999999,270
]1(F)n2ccc,11,0.18245148449162382,11,9.821428571428571,0.4498537,0.5650734,0.4254783,"['F[B-]1(F)n2cccc2C(=C2c3cc(Cl)ccc3-c3cc(Cl)c(Cl)cc32)c2c(Cl)c(Cl)c(Cl)n2[B-]1(F)F', 'F[B-]1(F)n2cccc2C(=C2c3cccn3[B-](F)(F)[N+]2=C2c3ccccc3C(=[S+]c3ccccc3)c3ccccc32)c2cccn21', 'F[B-]1(F)n2cccc2C(c2ccc(Br)cn2)=C2C=C(c3ccccc3)C=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccncc2)=C2C=CC(Cl)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C(c3ccccc3)=NC(c3ccccc3)=[N+]21', 'F[B-]1(F)n2cccc2[B-](Cl)(c2cccc3ccccc23)c2ccc(Br)n21', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C(c3ccccc3)=C(Br)C(c3ccc(Cl)cc3)=[N+]21', 'F[B-]1(F)n2cccc2C(=C2[O+]=C(c3ccccc3)N=C(c3ccccc3)C=C2c2ccccc2)c2cccn21', 'F[B-]1(F)n2cccc2C(c2ccc(Cl)cc2)=C2C(c3ccc(Br)s3)=C(c3ccccc3)C(Cl)=[N+]21', 'F[B-]1(F)n2cccc2C(c2cccc(Br)c2)=C2C=C(c3ccc[nH]3)N=[N+]21', 'F[B-]1(F)n2cccc2C2=[S+]C(c3ccccc3)=CC2=C(c2ccccc2)c2c(Br)c(Br)c(Cl)n21']",0.13959509999999997,270
2)c2ccccc2,11,0.18245148449162382,11,9.821428571428571,0.4498537,0.3952861,0.4560521,"['c1ccc(-c2ccccc2P(c2ccccc2)c2ccccc2)cc1', 'O=C1C(=C2C=C(c3ccccc3)C(=Nc3ccc4ccccc4c3)C=C2N2CCOCC2)c2ccccc2N1Cc1ccccc1', 'O=C1NC(=C2C(=O)N(Cc3ccccc3)c3ncc(Br)cc32)c2ccccc21', 'CN1C(=NN)c2ccccc2C1=C1C(=C(c2ccccc2)c2ccccc2)C(=O)c2ccccc2C1=C(c1ccccc1)c1ccccc1', 'O=C1C2=C(c3ccccc3)C(Cl)=C(c3ccccc3)C2=C(c2ccccc2)c2ccccc21', 'c1ccc(C(=C2c3ccc4ccc5ccccc5c4c3-c3ccc4ccc5ccccc5c4c32)c2ccccc2)cc1', 'C1=C(c2ccccc2)[N+]#[P-]1(C1=c2ccccc2=C(c2ccccc2)[B-](c2ccccc2)(c2ccccc2)C1=c1c(=C(c2ccccc2)c2ccccc2)ccc2ccccc12)c1ccccc1', 'F[B-]1(F)C2=CC=CC3=C(c4ccc(-c5ccc6ccccc6c5)cc4)[N+](=C2c2ccccc2)c2ccccc2C1=C3', 'O=C1c2ccccc2C(=C2c3ccccc3-c3ccccc32)c2ccccc21', 'FC(F)(F)c1ccc(C2=C(Cl)C(c3ccccc3)=C(c3ccccc3)C2=C(c2ccccc2)c2ccccc2)cc1', 'O=C1C2=C(C3=C(c4ccccc4C(=O)C3=C3c4ccccc4-c4ccccc43)C23C(c2ccccc2)=C3c2ccccc2)c2ccccc21']",-0.06076600000000004,270
1(F)n2cccc,11,0.18245148449162382,11,9.821428571428571,0.4498537,0.5650734,0.4254783,"['F[B-]1(F)n2cccc2C(=C2c3cc(Cl)ccc3-c3cc(Cl)c(Cl)cc32)c2c(Cl)c(Cl)c(Cl)n2[B-]1(F)F', 'F[B-]1(F)n2cccc2C(=C2c3cccn3[B-](F)(F)[N+]2=C2c3ccccc3C(=[S+]c3ccccc3)c3ccccc32)c2cccn21', 'F[B-]1(F)n2cccc2C(c2ccc(Br)cn2)=C2C=C(c3ccccc3)C=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccncc2)=C2C=CC(Cl)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C(c3ccccc3)=NC(c3ccccc3)=[N+]21', 'F[B-]1(F)n2cccc2[B-](Cl)(c2cccc3ccccc23)c2ccc(Br)n21', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C(c3ccccc3)=C(Br)C(c3ccc(Cl)cc3)=[N+]21', 'F[B-]1(F)n2cccc2C(=C2[O+]=C(c3ccccc3)N=C(c3ccccc3)C=C2c2ccccc2)c2cccn21', 'F[B-]1(F)n2cccc2C(c2ccc(Cl)cc2)=C2C(c3ccc(Br)s3)=C(c3ccccc3)C(Cl)=[N+]21', 'F[B-]1(F)n2cccc2C(c2cccc(Br)c2)=C2C=C(c3ccc[nH]3)N=[N+]21', 'F[B-]1(F)n2cccc2C2=[S+]C(c3ccccc3)=CC2=C(c2ccccc2)c2c(Br)c(Br)c(Cl)n21']",0.13959509999999997,270
