Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment,median_score,median_score_fragment,median_score_not_fragment,molecules_with_fragment,num_atoms,diff_median_score,step
n,43,11.11111111111111,89,71.2,0.5283743,0.4979276,0.5301258,"['Cc1cc(C)c(C2=C3C(=O)c4ccccc4[N+]3=C(c3c(C)cc(C)n3C)c3cccn3[B-]2(F)F)c(C)c1', 'Cn1cccc1C1=C2C(=Cc3ccccc32)[B-](F)(F)n2c(Br)ccc21', 'COc1c(C)cc2c(-c3ccc([N+](=O)[O-])cc3)c(-c3ccccc3)ncc2c1OC', 'F[B-](F)(F)[N+]1=C(c2ccccc2)C(c2c3ccccc3cc3ccccc23)=C1c1cccn1-c1ccccc1', 'F[B-]1(F)c2c(-c3ccccc3)c3cccn3c2=C(c2cccnc2)c2ccc(Br)n21', 'F[B-]1(F)C2=CC=C(c3cccnc3)C2=C(c2ccc[nH]2)c2cccn21', 'F[B-]1(F)n2c(Cl)ccc2C(c2cccnc2)=C2C=CC(c3cccs3)=[N+]21', 'F[B-]1(F)C2=C(Br)C(Cl)=CC2=C(c2cccnc2)c2ccc(Br)n21', 'F[B-]1(F)n2c(Cl)ccc2C(c2cccnc2)=C2C=CC(Cl)=[N+]21', 'O=C1c2ccccc2C2=CC3=C(c4ccccn4)c4ccccc4C3N12', '[O-][N+]1=C(c2ccccc2)C(c2ccccn2)=C2C=CC(c3cc(F)cc(F)c3)=C21', 'Cc1nc(-c2c3ccccc3cc3ccccc23)cc(=O)o1', 'F[B-]1(F)n2cccc2C(=c2c3ccccc3n3cc(Cl)cc23)c2c(Cl)c(Cl)cn21', 'Cc1ccc(C2=c3c(c(-c4ccccc4)c4cccn34)[B-](F)(F)n3cc(-c4ccccc4)cc32)cc1', 'F[B-]1(F)C2=Cc3cc(Cl)cnc3[N+]2=C(c2cc(-c3ccc(Cl)cc3)c3cc(Cl)cc(Cl)c3n2)c2cccn21', 'F[B-]1(F)n2c(Br)ccc2C(c2ccccn2)=C2c3ccccc3C=[N+]21', 'F[B-]1(F)c2ncccc2C(=C2C(Cl)=C(Cl)C(Cl)=[N+]2[B-](F)(F)F)c2cc(Br)cn21', 'COc1ccc(C2=C3C(=Cc4ccccc4)c4ccccc4C3(C)n3cccc32)cc1', 'Cc1ccc(C2=C3c4ccccc4C(c4ccccn4)=[N+]3[B-](F)(F)n3c(Cl)ccc32)cc1', 'Cc1ccc(C2=[n+]3c(nc4nc(=O)c(Br)c(-c5ccccc5)n43)-c3ccccc32)cc1', 'F[B-]1(F)c2c(-c3ccc[nH]3)c3ccc(Br)n3c2=C(c2ccncc2)c2ccc(Br)n21', 'FC1=C=C=CC=C1c1c2c(n3cccc13)=C(c1cccs1)c1cccn1[B-]2(F)F', 'O=[N+]([O-])c1ccc(C2=c3c(c(-c4ccccn4)c4cccn34)[B-](F)(F)n3c(Br)ccc32)cc1', 'CC1=C(C)[Si](C)(C)C(c2ccccn2)=C1c1ccc[nH]1', 'Cn1cccc1[N+]1=Cc2cc(Br)ccc2C1=C1c2cccn2[B-](F)(F)n2cccc21', 'Cc1ccc(C2=C3C(=C(c4cccn4C)c4cccn4[B-]3(F)F)[B-](F)(F)n3cccc32)cc1', 'CC1=[N+]([O-])C(=C2C=C(c3cccnc3)c3cccn3[B-]2(F)F)c2ccccc21', 'O=[N+]([O-])c1ccc(C2=c3c(c(-c4cccnc4)c4cccn34)[B-](F)(F)n3c(Br)cc(Cl)c32)cc1', 'O=[N+]([O-])c1ccc(-c2c3c(n4c(Cl)ccc24)=C(c2ccccc2Cl)c2ccc(Br)n2[B-]3(F)F)cc1', 'O=C1C(c2ccccc2)=C(F)[N+](=C2c3ccccc3-c3ccncc32)C1(c1ccccc1)c1ccccc1', 'F[B-]1(F)n2cccc2C(c2ccncc2)=C2C=C(c3ccccc3)C(c3ccccc3)=[N+]21', 'O=C1C=CC(=C2C=C(c3ccccc3)C(c3ccccc3)=[N+]2[O-])C=C1c1ccccn1', 'Cc1ccc(C2=C(c3cc(C)n(-c4ccccc4)c3C)C(=O)c3ccccc32)cc1', 'Cc1ccc(S(=O)(=O)N2N=Cc3ccccc3C2=C2NC=Cc3ccccc32)nc1', 'CC1=C(c2ccccn2)C(F)(F)C2=C(c3ccccc3)C3(C(c4ccccc4)=C(c4ccccc4)c4ccccc43)C(c3c(F)c(F)c(C)c(F)c3F)=C12', 'O=C1c2nc(Br)ccc2C(c2ccc(Br)cc2)=C2C(Br)=C(c3ccccc3)C=[N+]12', 'F[B-]1(F)n2c(Cl)ccc2C(c2ccco2)=C2C(c3ccccn3)=CC(c3ccccc3)=[N+]21']",1,-0.032198199999999955,380
Br,41,10.594315245478036,36,28.799999999999997,0.5283743,0.5529301,0.4947283,"['F[B-]1(F)n2cc(Cl)c(-c3ccccc3)c2C(c2ccc(Br)cc2)=C2C=C(c3ccccc3)C(c3ccccc3)=[N+]21', 'Cn1cccc1C1=C2C(=Cc3ccccc32)[B-](F)(F)n2c(Br)ccc21', 'F[B-]1(F)c2c(-c3ccccc3)c3cccn3c2=C(c2cccnc2)c2ccc(Br)n21', 'Cc1ccc(C2=C3C(=C(Br)c4ccccc43)[B-](F)(F)n3c2cc(Br)c3Cl)cc1', 'F[B-]1(F)C2=C(Br)C(Cl)=CC2=C(c2cccnc2)c2ccc(Br)n21', 'Oc1c2c(c(Br)c(Br)c1=Cc1ccccc1)=C1c3ccccc3C(Br)=[N+]1[B-](F)(F)C2(F)F', 'F[B-]1(F)C2=C(c3ccc(Br)cc3)c3ccc(Br)n3[B-](F)(F)C2=C(Cl)c2ccc(Cl)n21', 'Cc1ccc(C2=C3C(=C(F)C(F)(F)C3=C3C=CC(Cl)=[O+]3)[B-](F)(F)n3c(Br)ccc32)cc1', 'F[B-]1(F)n2c(Br)ccc2C(c2ccccn2)=C2c3ccccc3C=[N+]21', 'F[B-]1(F)C2C=C(Br)C(Cl)=CC2=C(c2ccc(Br)s2)c2ccc(Br)n21', 'Cc1ccc(C2=[N+]3C(=C(c4ccc(Br)cc4)c4c(Cl)cc(Cl)n4[B-]3(F)F)C=C2c2ccc(Cl)cc2)cc1', 'Cc1c(Br)c(-c2ccccc2)c2n1[B-](F)(F)[N+]1=C(c3ccc(Cl)cc3)C(=C2c2ccccc2)[B-]1(F)F', 'F[B-]1(F)c2ncccc2C(=C2C(Cl)=C(Cl)C(Cl)=[N+]2[B-](F)(F)F)c2cc(Br)cn21', 'COc1ccc(C2=NC3=C(c4cc([N+](=O)[O-])ccc4OC)c4cc(Br)cn4[B-](F)(F)[N+]3=C2)cc1', 'Cc1ccc(C2=[n+]3c(nc4nc(=O)c(Br)c(-c5ccccc5)n43)-c3ccccc32)cc1', 'F[B-]1(F)c2c(-c3ccc[nH]3)c3ccc(Br)n3c2=C(c2ccncc2)c2ccc(Br)n21', 'Cc1ccc(C2=C3c4ccccc4C(c4ccc(Cl)cc4)=[N+]3[B-](F)(F)n3c(Br)ccc32)c(C)c1', 'F[B-]1(F)n2cccc2C(=[N+]2C(Br)=CC=C2Br)c2c(Br)c(Br)c(Br)n21', 'O=[N+]([O-])c1ccc(C2=c3c(c(-c4ccccn4)c4cccn34)[B-](F)(F)n3c(Br)ccc32)cc1', 'F[B-]1(F)n2c(Cl)ccc2C(c2cccs2)=C2c3ccccc3C(c3ccc(Br)cc3)=[N+]21', 'O=C1C2=CC(=C3C1=C(c1ccc(Cl)c(Cl)c1)c1ccc(Br)n1[B-]3(F)F)C(=O)N2c1ccc(Cl)cc1', 'CC1=CC(c2ccc(Cl)cc2)=[N+]2C1=C(c1ccc(Br)o1)c1ccc(Cl)n1[B-](F)(F)[B-]2(F)F', 'Cn1cccc1[N+]1=Cc2cc(Br)ccc2C1=C1c2cccn2[B-](F)(F)n2cccc21', 'Cc1cc(Br)c2n1[B-](F)(F)[N+]1=CC=C(Br)C1=C2c1ccc[nH]1', 'O=[N+]([O-])c1ccn2c1C(c1ccc(Br)s1)=C1c3ccccc3C(c3ccccc3)=[N+]1[B-]2(F)F', 'Cc1ccc(C2=C3C(=C(c4ccccc4)c4ccccc43)[B-](F)(F)n3c(Br)c(Br)c(Br)c32)cc1', 'O=[N+]([O-])c1ccc(C2=c3c(c(-c4cccnc4)c4cccn34)[B-](F)(F)n3c(Br)cc(Cl)c32)cc1', 'O=[N+]([O-])c1ccc(-c2c3c(n4c(Cl)ccc24)=C(c2ccccc2Cl)c2ccc(Br)n2[B-]3(F)F)cc1', 'Cc1ccc(C2=C3C(c4c(F)c(F)c(C)c(F)c4F)=C(Br)C(Cl)=C3[B-](F)(F)n3c(C)c(Br)c(C)c32)cc1', 'COc1ccc(C2=C3C(=C(c4ccc(O)cc4)c4c(Br)cc(Cl)cc43)[B-](F)(F)n3cc(Br)cc32)cc1', 'O=C1c2nc(Br)ccc2C(c2ccc(Br)cc2)=C2C(Br)=C(c3ccccc3)C=[N+]12']",1,0.05820179999999997,380
F,33,8.527131782945736,87,69.6,0.5283743,0.5148305,0.5318773,"['COc1ccc(C2=CC(c3ccc(F)cc3)=[N+]3C2=C(c2ccc(C)cc2)c2cccn2[B-]3(F)F)cc1', '[O-][N+]1=C(c2ccccc2)C(c2ccccn2)=C2C=CC(c3cc(F)cc(F)c3)=C21', 'O=C1c2ccccc2-c2c1c(-c1ccc(F)cc1)c1ccnn1c2-c1ccc(F)cc1', 'Oc1c2c(c(Br)c(Br)c1=Cc1ccccc1)=C1c3ccccc3C(Br)=[N+]1[B-](F)(F)C2(F)F', 'Cc1ccc(C2=C3C=CC(c4ccccc4)=[N+]3[B-]3(c4c(F)c(F)c(F)c(F)c4F)C2=C3c2ccccc2)cc1', 'Cc1ccc(C2=C3C(=C(F)C(F)(F)C3=C3C=CC(Cl)=[O+]3)[B-](F)(F)n3c(Br)ccc32)cc1', 'O=C1c2ccccc2C(c2cccs2)=C2C(c3ccccc3)=C3C(c4cccs4)=C([O-])C(F)(F)C3(F)C=[N+]12', 'Fc1ccc2c(c1)C(=C1c3cc(Cl)ccc3-c3ccc(Cl)cc31)c1ccccc1-2', 'COc1ccc(C2=C3c4ccccc4C(c4ccc(F)cc4)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1', '[O-][N+]1=C(c2ccc(F)cc2)c2ccccc2C1=C1c2ccccc2-c2cc(F)ccc21', 'COc1ccc(C2=CC(=C3C(=O)C(F)=C(c4ccc(C)cc4)C3=[NH+]Nc3ccc(F)cc3)c3ccccc32)cc1', 'Cc1ccc(C2=C3C(c4c(F)c(F)c(C)c(F)c4F)=C(Br)C(Cl)=C3[B-](F)(F)n3c(C)c(Br)c(C)c32)cc1', 'O=[N+]([O-])c1cc(F)ccc1C=c1[n-]c(=C2C=CC(Br)=[S+]2)c2ccccc12', 'CC1=C(c2ccccn2)C(F)(F)C2=C(c3ccccc3)C3(C(c4ccccc4)=C(c4ccccc4)c4ccccc43)C(c3c(F)c(F)c(C)c(F)c3F)=C12']",1,-0.01704680000000003,380
O,23,5.943152454780361,60,48.0,0.5283743,0.4457432,0.5301576,"['COc1c(C)cc2c(-c3ccc([N+](=O)[O-])cc3)c(-c3ccccc3)ncc2c1OC', 'COc1cccc2ccc(-c3cc4ccccc4cc3C=O)cc12', 'CC1=C2CC3CC4(C)C=CC(=O)CC4C3=CC=C1C(=O)C2(C)O', 'COc1ccc(C2=CC(c3ccc(F)cc3)=[N+]3C2=C(c2ccc(C)cc2)c2cccn2[B-]3(F)F)cc1', 'Oc1ccc(CC(=Nc2ccccc2)c2ccccc2)cc1C=Nc1c2ccccc2cc2ccccc12', 'Oc1c2c(c(Br)c(Br)c1=Cc1ccccc1)=C1c3ccccc3C(Br)=[N+]1[B-](F)(F)C2(F)F', 'Cc1nc(-c2c3ccccc3cc3ccccc23)cc(=O)o1', 'COc1ccc2cc(-c3cc(Cl)c(Cl)c(-c4ccc(C)cc4)c3)c(C#N)cc2c1', 'COc1ccc(C2=C3C(=Cc4ccccc4)c4ccccc4C3(C)n3cccc32)cc1', 'COc1ccc(C2=NC3=C(c4cc([N+](=O)[O-])ccc4OC)c4cc(Br)cn4[B-](F)(F)[N+]3=C2)cc1', 'Cc1ccc(C2=[n+]3c(nc4nc(=O)c(Br)c(-c5ccccc5)n43)-c3ccccc32)cc1', 'COc1ccc(-c2cc3sc(-c4sc(-c5ccccc5)cc4OC)c4c3c3cccc(c23)C=C4)cc1OC', 'COc1ccc(C2=C3c4ccccc4C(c4ccc(OC)cc4)=[N+]3[B-](F)(F)n3cccc32)cc1', 'COc1ccc(C2=C3c4ccccc4C(c4ccc(F)cc4)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1', 'COc1ccc(C2=CC(=C3C(=O)C(F)=C(c4ccc(C)cc4)C3=[NH+]Nc3ccc(F)cc3)c3ccccc32)cc1', 'COc1ccc(C2=C3C(=C(c4ccc(O)cc4)c4c(Br)cc(Cl)cc43)[B-](F)(F)n3cc(Br)cc32)cc1', 'COc1ccccc1NN=C1C=[N+]([O-])c2cc([N+](=O)[O-])ccc2C1=O']",1,-0.0844144,380
s,13,3.359173126614987,11,8.799999999999999,0.5283743,0.5501213,0.5241516,"['Cc1ccc(C2=C3C(=C(c4cccs4)c4cccn4[B-]3(F)F)c3ccccc32)cc1', 'F[B-]1(F)n2c(Cl)ccc2C(c2cccnc2)=C2C=CC(c3cccs3)=[N+]21', '[O-][N+]1=C(Cl)C(c2cc(Cl)cs2)=C2C1=C(c1ccc(Cl)cc1)c1ccc(Cl)n1[B-]2(F)F', '[O-][N+]1=C(c2ccccc2)C2=C(c3cccs3)N=C(c3ccccc3)[N+]2=C1c1ccc(Cl)cc1', 'F[B-]1(F)C2C=C(Br)C(Cl)=CC2=C(c2ccc(Br)s2)c2ccc(Br)n21', 'O=C1c2ccccc2C(c2cccs2)=C2C(c3ccccc3)=C3C(c4cccs4)=C([O-])C(F)(F)C3(F)C=[N+]12', 'FC1=C=C=CC=C1c1c2c(n3cccc13)=C(c1cccs1)c1cccn1[B-]2(F)F', 'O=C1C(=C2c3ccccc3C=Cc3cc4ccsc4cc32)c2ccccc2C1=C1c2ccccc2C(=O)c2ccccc21', 'F[B-]1(F)n2c(Cl)ccc2C(c2cccs2)=C2c3ccccc3C(c3ccc(Br)cc3)=[N+]21', 'COc1ccc(-c2cc3sc(-c4sc(-c5ccccc5)cc4OC)c4c3c3cccc(c23)C=C4)cc1OC', 'O=[N+]([O-])c1ccn2c1C(c1ccc(Br)s1)=C1c3ccccc3C(c3ccccc3)=[N+]1[B-]2(F)F']",1,0.025969699999999984,380
C=C1C=CC=[N+]1[B-](F)(F)n,12,3.10077519379845,15,12.0,0.5283743,0.5899196,0.5128611,"['F[B-]1(F)n2cc(Cl)c(-c3ccccc3)c2C(c2ccc(Br)cc2)=C2C=C(c3ccccc3)C(c3ccccc3)=[N+]21', 'F[B-]1(F)n2cc(Cl)cc2C(c2ccccc2)=C2C(c3ccccc3)=CC(c3ccccc3)=[N+]21', 'F[B-]1(F)n2c(Cl)ccc2C(c2cccnc2)=C2C=CC(c3cccs3)=[N+]21', 'COc1ccc(C2=CC(c3ccc(F)cc3)=[N+]3C2=C(c2ccc(C)cc2)c2cccn2[B-]3(F)F)cc1', 'CC1=CC(c2ccccc2)=[N+]2C1=C(c1ccco1)c1cccn1[B-]2(F)F', 'Cc1ccc(C2=[N+]3C(=C(c4ccc(Br)cc4)c4c(Cl)cc(Cl)n4[B-]3(F)F)C=C2c2ccc(Cl)cc2)cc1', 'Cc1ccc2c(C)n3c(c2c1)C(c1ccccc1)=C1C=CC(c2ccccc2)=[N+]1[B-]3(F)F', 'CC1=CC=[N+]2C1=C(c1cccc(-c3ccc(C)cc3)c1)c1cccn1[B-]2(F)F', 'F[B-]1(F)n2cccc2C(c2ccc(Cl)cc2)=C2C(c3ccccc3)=CC(c3ccccc3)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccncc2)=C2C=C(c3ccccc3)C(c3ccccc3)=[N+]21', 'O=[N+]([O-])c1cccc(C2=[N+]3C(=C(c4ccccc4)c4ccc(Cl)n4[B-]3(F)F)C(c3ccc(Cl)cc3)=C2)c1', 'F[B-]1(F)n2c(Cl)ccc2C(c2ccco2)=C2C(c3ccccn3)=CC(c3ccccc3)=[N+]21']",10,0.07705850000000003,380
o,11,2.842377260981912,10,8.0,0.5283743,0.5481051,0.5271111,"['F[B-]1(F)C2=CC=CC2=C(c2ccco2)c2c(-c3ccc[nH]3)cc(-c3ccco3)n21', 'Cc1nc(-c2c3ccccc3cc3ccccc23)cc(=O)o1', 'CC1=CC(c2ccccc2)=[N+]2C1=C(c1ccco1)c1cccn1[B-]2(F)F', 'CC1(c2ccco2)C(=C2C=C(Cl)C(Cl)=C(Cl)C2=O)Nc2ccc(Cl)cc21', 'Cc1ccc(C2=c3cc(Cl)ccc3=C3C(=CC(C)(C)C3=C3C=C(c4ccco4)c4ccccc43)[B-](F)(F)n3cccc32)cc1', 'F[B-]1(F)n2c(Cl)ccc2C(c2ccccc2Cl)=C2c3ccccc3C(c3ccco3)=[N+]21', 'F[B-]1(F)C2=C(Cl)C=CC2=C(c2ccco2)c2cccn21', 'FC1=C(c2ccccc2)C(c2ccccc2)=[N+]2C1=C(c1ccccc1)c1cc(-c3ccco3)c(-c3ccccc3)n1[B-]2(F)F', 'CC1=CC(c2ccc(Cl)cc2)=[N+]2C1=C(c1ccc(Br)o1)c1ccc(Cl)n1[B-](F)(F)[B-]2(F)F', 'F[B-]1(F)n2c(Cl)ccc2C(c2ccco2)=C2C(c3ccccn3)=CC(c3ccccc3)=[N+]21']",1,0.020993999999999957,380
O=[N+][O-],11,2.842377260981912,11,8.799999999999999,0.5283743,0.5513491,0.5241516,"['Cc1c(B(c2ccccc2)c2cccc3cccc([N+](=O)[O-])c23)c2ccccc2c2ccccc12', 'COc1c(C)cc2c(-c3ccc([N+](=O)[O-])cc3)c(-c3ccccc3)ncc2c1OC', 'COc1ccc(C2=NC3=C(c4cc([N+](=O)[O-])ccc4OC)c4cc(Br)cn4[B-](F)(F)[N+]3=C2)cc1', 'O=[N+]([O-])c1ccc(C2=c3c(c(-c4ccccn4)c4cccn34)[B-](F)(F)n3c(Br)ccc32)cc1', 'O=[N+]([O-])c1ccc(C2=CC(=C3C=C(c4ccccc4)O[B-](F)(F)[N+]3=O)C(c3ccccc3)=N2)cc1', 'O=[N+]([O-])c1ccn2c1C(c1ccc(Br)s1)=C1c3ccccc3C(c3ccccc3)=[N+]1[B-]2(F)F', 'O=[N+]([O-])c1ccc(C2=c3c(c(-c4cccnc4)c4cccn34)[B-](F)(F)n3c(Br)cc(Cl)c32)cc1', 'O=[N+]([O-])c1ccc(-c2c3c(n4c(Cl)ccc24)=C(c2ccccc2Cl)c2ccc(Br)n2[B-]3(F)F)cc1', 'O=[N+]([O-])c1cccc(C2=[N+]3C(=C(c4ccccc4)c4ccc(Cl)n4[B-]3(F)F)C(c3ccc(Cl)cc3)=C2)c1', 'O=[N+]([O-])c1cc(F)ccc1C=c1[n-]c(=C2C=CC(Br)=[S+]2)c2ccccc12', 'COc1ccccc1NN=C1C=[N+]([O-])c2cc([N+](=O)[O-])ccc2C1=O']",3,0.027197499999999986,380
n[B-](F)F,10,2.5839793281653747,71,56.8,0.5283743,0.54141795,0.5211921,"['F[B-]1(F)c2c(-c3ccccc3)c3cccn3c2=C(c2cccnc2)c2ccc(Br)n21', 'Cc1ccc(C2=c3c(c(-c4ccccc4)c4cccn34)[B-](F)(F)n3cc(-c4ccccc4)cc32)cc1', 'F[B-]1(F)C2C=C(Br)C(Cl)=CC2=C(c2ccc(Br)s2)c2ccc(Br)n21', 'Cc1cc(C)n2c1C(=C1C=CC(c3ccccc3)=C1)n1cccc1[B-]2(F)F', 'F[B-]1(F)c2ncccc2C(=C2C(Cl)=C(Cl)C(Cl)=[N+]2[B-](F)(F)F)c2cc(Br)cn21', 'F[B-]1(F)c2c(-c3ccc[nH]3)c3ccc(Br)n3c2=C(c2ccncc2)c2ccc(Br)n21', 'FC1=C=C=CC=C1c1c2c(n3cccc13)=C(c1cccs1)c1cccn1[B-]2(F)F', 'O=[N+]([O-])c1ccc(C2=c3c(c(-c4ccccn4)c4cccn34)[B-](F)(F)n3c(Br)ccc32)cc1', 'O=[N+]([O-])c1ccc(C2=c3c(c(-c4cccnc4)c4cccn34)[B-](F)(F)n3c(Br)cc(Cl)c32)cc1', 'O=[N+]([O-])c1ccc(-c2c3c(n4c(Cl)ccc24)=C(c2ccccc2Cl)c2ccc(Br)n2[B-]3(F)F)cc1']",4,0.02022584999999999,380
C=C[N+](=C)[B-](F)(F)n,10,2.5839793281653747,28,22.400000000000002,0.5283743,0.5937359,0.5128611,"['F[B-]1(F)n2c(Cl)ccc2C(c2ccccc2)=C2c3ccccc3C(c3cccc(Cl)c3)=[N+]21', 'F[B-]1(F)n2c(Br)ccc2C(c2ccccn2)=C2c3ccccc3C=[N+]21', 'F[B-]1(F)n2c(Cl)ccc2C(c2ccccc2Cl)=C2c3ccccc3C(c3ccco3)=[N+]21', 'Cc1ccc(C2=C3c4ccccc4C(c4ccccn4)=[N+]3[B-](F)(F)n3c(Cl)ccc32)cc1', 'Cc1ccc(C2=C3c4ccccc4C(c4ccc(Cl)cc4)=[N+]3[B-](F)(F)n3c(Br)ccc32)c(C)c1', 'F[B-]1(F)n2c(Cl)ccc2C(c2cccs2)=C2c3ccccc3C(c3ccc(Br)cc3)=[N+]21', 'COc1ccc(C2=C3c4ccccc4C(c4ccc(OC)cc4)=[N+]3[B-](F)(F)n3cccc32)cc1', 'COc1ccc(C2=C3c4ccccc4C(c4ccc(F)cc4)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1', 'O=[N+]([O-])c1ccn2c1C(c1ccc(Br)s1)=C1c3ccccc3C(c3ccccc3)=[N+]1[B-]2(F)F', 'F[B-]1(F)n2cc(Cl)cc2C(c2ccccc2)=C2c3ccccc3C(c3ccccc3)=[N+]21']",8,0.08087480000000002,380
[nH],7,1.8087855297157622,7,5.6000000000000005,0.5283743,0.5398764,0.5241516,"['F[B-]1(F)C2=CC=CC2=C(c2ccco2)c2c(-c3ccc[nH]3)cc(-c3ccco3)n21', 'F[B-]1(F)C2=CC=C(c3cccnc3)C2=C(c2ccc[nH]2)c2cccn21', 'F[B-]1(F)c2c(-c3ccc[nH]3)c3ccc(Br)n3c2=C(c2ccncc2)c2ccc(Br)n21', 'F[B-]1(F)C(Cl)=C2C(=C(c3ccc[nH]3)c3cccn31)c1ccccc12', 'F[B-]1(F)C2=C(c3ccc[nH]3)c3cccn3[B-](F)(F)C2=C(c2ccccc2)c2cccn21', 'CC1=C(C)[Si](C)(C)C(c2ccccn2)=C1c1ccc[nH]1', 'Cc1cc(Br)c2n1[B-](F)(F)[N+]1=CC=C(Br)C1=C2c1ccc[nH]1']",1,0.015724799999999983,380
n[B-](F)(F)n,5,1.2919896640826873,5,4.0,0.5283743,0.5573221,0.5177609000000001,"['O=[N+]1C(=C2c3cccn3[B-](F)(F)n3cccc32)C=Cc2ccccc21', 'F[B-]1(F)n2cccc2C(=c2c3ccccc3n3cc(Cl)cc23)c2c(Cl)c(Cl)cn21', 'F[B-]1(F)n2cccc2C(=[N+]2C(Br)=CC=C2Br)c2c(Br)c(Br)c(Br)n21', 'O=C1C(=C2c3cccn3[B-](F)(F)n3cccc32)[S+]=C(c2ccccc2)N1c1ccccc1', 'Cn1cccc1[N+]1=Cc2cc(Br)ccc2C1=C1c2cccn2[B-](F)(F)n2cccc21']",5,0.03956119999999996,380
C=C,5,1.2919896640826873,105,84.0,0.5283743,0.4465578,0.5343548,"['Cc1ccc(C2=c3ccccc3=C(c3ccccc3)C2=C(c2ccccc2)c2ccccc2)cc1', 'Fc1ccc2c(c1)C(=C1c3cc(Cl)ccc3-c3ccc(Cl)cc31)c1ccccc1-2', 'O=C1C(=C2c3ccccc3C=Cc3cc4ccsc4cc32)c2ccccc2C1=C1c2ccccc2C(=O)c2ccccc21', 'COc1ccc(-c2cc3sc(-c4sc(-c5ccccc5)cc4OC)c4c3c3cccc(c23)C=C4)cc1OC', 'CC1=C(c2ccccn2)C(F)(F)C2=C(c3ccccc3)C3(C(c4ccccc4)=C(c4ccccc4)c4ccccc43)C(c3c(F)c(F)c(C)c(F)c3F)=C12']",2,-0.08779700000000001,380
C=O,4,1.03359173126615,28,22.400000000000002,0.5283743,0.197173,0.5318773,"['COc1cccc2ccc(-c3cc4ccccc4cc3C=O)cc12', 'O=C1c2ccccc2-c2c1c(-c1ccc(F)cc1)c1ccnn1c2-c1ccc(F)cc1', 'C[n+]1c(-c2ccccc2)c2c(n1-c1ccccc1Sc1ccccc1)-c1ccccc1C2=O', 'O=C1C(=C2c3ccccc3C=Cc3cc4ccsc4cc32)c2ccccc2C1=C1c2ccccc2C(=O)c2ccccc21']",2,-0.3347043,380
C=C1C=CC=C1[B-](F)(F)n,4,1.03359173126615,7,5.6000000000000005,0.5283743,0.54869835,0.5211921,"['F[B-]1(F)C2=CC=CC2=C(c2ccco2)c2c(-c3ccc[nH]3)cc(-c3ccco3)n21', 'CC1=C2C(c3ccc(Cl)cc3)=CC=C2[B-](F)(F)n2c(Cl)ccc21', 'F[B-]1(F)C2=CC=C(c3cccnc3)C2=C(c2ccc[nH]2)c2cccn21', 'Cc1cn2c(c1C)C(c1ccccc1)=C1C=CC(c3ccccc3)=C1[B-]2(F)F']",10,0.027506249999999954,380
C=CC(=C)[B-](F)(F)n,4,1.03359173126615,21,16.8,0.5283743,0.5546915,0.5211921,"['Cn1cccc1C1=C2C(=Cc3ccccc32)[B-](F)(F)n2c(Br)ccc21', 'Cc1ccc(C2=C3C(=C(c4cccs4)c4cccn4[B-]3(F)F)c3ccccc32)cc1', 'Cc1ccc(C2=C3C(=C(c4ccccc4)c4ccccc43)[B-](F)(F)n3c(Br)c(Br)c(Br)c32)cc1', 'COc1ccc(C2=C3C(=C(c4ccc(O)cc4)c4c(Br)cc(Cl)cc43)[B-](F)(F)n3cc(Br)cc32)cc1']",8,0.03349939999999996,380
nn,2,0.516795865633075,4,3.2,0.5283743,0.2816515,0.5284379,"['Cc1nn(-c2ccccc2)c(=C2C=CC(=O)C2=O)c1=Cc1ccccc1Cl', 'O=C1c2ccccc2-c2c1c(-c1ccc(F)cc1)c1ccnn1c2-c1ccc(F)cc1']",2,-0.24678640000000002,380
C=N,2,0.516795865633075,62,49.6,0.5283743,0.0,0.5284061,['Oc1ccc(CC(=Nc2ccccc2)c2ccccc2)cc1C=Nc1c2ccccc2cc2ccccc12'],2,-0.5284061,380
C=CC=O,2,0.516795865633075,20,16.0,0.5283743,0.2981768,0.5284379,"['CC1=C2CC3CC4(C)C=CC(=O)CC4C3=CC=C1C(=O)C2(C)O', 'Cc1ccc(C2=C(c3cc(C)n(-c4ccccc4)c3C)C(=O)c3ccccc32)cc1']",4,-0.2302611,380
C=C(C(=C)[B-](F)(F)n)[B-](F)(F)n,2,0.516795865633075,3,2.4,0.5283743,0.29580685,0.5283743,"['F[B-]1(F)C2=C(c3ccc[nH]3)c3cccn3[B-](F)(F)C2=C(c2ccccc2)c2cccn21', 'Cc1ccc(C2=C3C(=C(c4cccn4C)c4cccn4[B-]3(F)F)[B-](F)(F)n3cccc32)cc1']",12,-0.23256744999999995,380
C=CC=C,2,0.516795865633075,67,53.6,0.5283743,0.48476430000000004,0.5284379,"['Cc1ccc(C2=c3cc(Cl)ccc3=C3C(=CC(C)(C)C3=C3C=C(c4ccco4)c4ccccc43)[B-](F)(F)n3cccc32)cc1', 'COc1ccc(C2=C3C(=Cc4ccccc4)c4ccccc4C3(C)n3cccc32)cc1']",4,-0.04367359999999998,380
